full_name,gender,certainty
Stefano Rulli,m,1.0
Stefen Fangmeier,m,0.98
Steffen Schlachtenhaufen,m,1.0
Stel Pavlou,f,0.69
Stella Meghie,f,0.99
Stellan Skarsgård,m,0.99
Stephan Elliott,m,1.0
Stephan James,m,1.0
Stephan Lacant,m,1.0
Stephanie Beatriz,f,1.0
Stephanie Leonidas,f,1.0
Stephen Belber,m,1.0
Stephen Beresford,m,1.0
Stephen Campbell Moore,m,1.0
Stephen Chbosky,m,1.0
Stephen Chin,m,1.0
Stephen Chow,m,1.0
Stephen Cornwell,m,1.0
Stephen Daldry,m,1.0
Stephen Dorff,m,1.0
Stephen Dyer,m,1.0
Stephen E. Rivkin,m,1.0
Stephen Frears,m,1.0
Stephen Gaghan,m,1.0
Stephen Graham,m,1.0
Stephen Herek,m,1.0
Stephen Hillenburg,m,1.0
Stephen Hopkins,m,1.0
Stephen Hunter,m,1.0
Stephen J. Anderson,m,1.0
Stephen J. Rivele,m,1.0
Stephen Kay,m,1.0
Stephen Kendrick,m,1.0
Stephen King,m,1.0
Stephen Lang,m,1.0
Stephen Leather,m,1.0
Stephen McDool,m,1.0
Stephen McFeely,m,1.0
Stephen McHattie,m,1.0
Stephen Merchant,m,1.0
Stephen Moyer,m,1.0
Stephen Norrington,m,1.0
Stephen P. Lindsey,m,1.0
Stephen Rannazzisi,m,1.0
Stephen Rea,m,1.0
Stephen Rebello,m,1.0
Stephen Schiff,m,1.0
Stephen Sommers,m,1.0
Stephen Spinella,m,1.0
Stephen Susco,m,1.0
Stephen Trask,m,1.0
Stephen Volk,m,1.0
Stephen Zotnowski,m,1.0
Stephenie Meyer,f,1.0
Sterling K. Brown,m,0.91
Steve Antin,m,1.0
Steve Austin,m,1.0
Steve Barker,m,1.0
Steve Beck,m,1.0
Steve Bencich,m,1.0
Steve Bendelack,m,1.0
Steve Bing,m,1.0
Steve Bloom,m,1.0
Steve Blum,m,1.0
Steve Box,m,1.0
Steve Buscemi,m,1.0
Steve Carell,m,1.0
Steve Carr,m,1.0
Steve Conrad,m,1.0
Steve Coogan,m,1.0
Steve Ditko,m,1.0
Steve Evets,m,1.0
Steve Faber,m,1.0
Steve Feke,m,1.0
Steve Gordon,m,1.0
Steve Harris,m,1.0
Steve Hickner,m,1.0
Steve Kloves,m,1.0
Steve Koren,m,1.0
Steve Lantz,m,1.0
Steve Lopez,m,1.0
Steve Martin,m,1.0
Steve Martino,m,1.0
Steve McQueen,m,1.0
Steve Moore,m,1.0
Steve Niles,m,1.0
Steve Oedekerk,m,1.0
Steve Oram,m,1.0
Steve Pemberton,m,1.0
Steve Pink,m,1.0
Steve Shibuya,m,1.0
Steve Trenbirth,m,1.0
Steve Wiebe,m,1.0
Steve Zahn,m,1.0
Steven Brand,m,1.0
Steven Brill,m,1.0
Steven C. Miller,m,1.0
Steven Caple Jr.,m,1.0
Steven E. de Souza,m,1.0
Steven Foster,m,1.0
Steven Gomez,m,1.0
Steven Grant,m,1.0
Steven Hauck,m,1.0
Steven Knight,m,1.0
Steven Kostanski,m,1.0
Steven Melching,m,1.0
Steven Millhauser,m,1.0
Steven Moffat,m,1.0
Steven Pasquale,m,1.0
Steven Pearl,m,1.0
Steven Quale,m,1.0
Steven Rogers,m,1.0
Steven S. DeKnight,m,1.0
Steven Shainberg,m,1.0
Steven Soderbergh,m,1.0
Steven Spielberg,m,1.0
Steven Strait,m,1.0
Steven Wright,m,1.0
Steven Yeun,m,1.0
Steven Zaillian,m,1.0
Stewart Hendler,m,1.0
Stewart Schill,m,1.0
Stewart Williams,m,1.0
Stieg Larsson,m,0.96
Stig Bergqvist,m,1.0
Stig Frode Henriksen,m,1.0
Stiles White,m,0.9
Stina Ekblad,f,0.99
Storm Reid,m,0.74
Strathford Hamilton,u,0.0
Stuart Baird,m,1.0
Stuart Beattie,m,1.0
Stuart Blumberg,m,1.0
Stuart Gordon,m,1.0
Stuart Graham,m,1.0
Stuart Hazeldine,m,1.0
Stuart Ortiz,m,1.0
Stuart Townsend,m,1.0
Stéphane Aubier,m,0.99
Stéphane Cabel,m,0.99
Stéphane Rousseau,m,0.99
Sudeep,m,1.0
Sue Monk Kidd,f,1.0
Sue Smith,f,1.0
Suhail Nayyar,m,0.96
Sujoy Ghosh,m,0.98
Sullivan Stapleton,m,0.97
Summer Bishil,f,0.96
Summer Shelton,f,0.96
Sun Zhi Hua-Hilton,f,0.51
Sun-kyun Lee,u,0.0
Sung Kang,m,0.82
Sunny Pawar,m,0.76
Sunny Suljic,m,0.76
Suraj Sharma,m,0.99
Susan Blackwell,f,1.0
Susan Burke,f,1.0
Susan Estelle Jansen,f,1.0
Susan Hill,f,1.0
Susan Johnson,f,1.0
Susan May Pratt,f,1.0
Susan McMartin,f,1.0
Susan Minot,f,1.0
Susan Orlean,f,1.0
Susan Sarandon,f,1.0
Susan Stroman,f,1.0
Susan Swan,f,1.0
Susan Williams,f,1.0
Susanna Fogel,f,0.99
Susanna Moore,f,0.99
Susanna Thompson,f,0.99
Susanna White,f,0.99
Susannah Grant,f,1.0
Susanne Bier,f,1.0
Suzanne Clément,f,1.0
Suzanne Collins,f,1.0
Suzuka Ohgo,f,0.86
Sverrir Gudnason,m,1.0
Svet Rouskov,f,0.83
Swanand Kirkire,m,1.0
Sylvain Chomet,m,0.99
Sylvain White,m,0.99
Sylvester Stallone,m,0.99
Sylvia Anderson,f,1.0
Sylvia Nasar,f,1.0
Sylvia Soska,f,1.0
Sylvie Testud,f,0.99
Synnøve Macody Lund,f,1.0
Sándor Csányi,m,0.99
Sándor Zsótér,m,0.99
Sébastien Huberdeau,m,1.0
Sébastien Japrisot,m,1.0
Sônia Braga,f,0.99
Søren Malling,m,1.0
Søren Pilmark,m,1.0
T'ien-wen Chu,u,0.0
T.J. Cimfel,m,0.96
T.J. Dawe,m,0.96
T.J. Miller,m,0.96
T.S. Nowlin,f,0.5
Taapsee Pannu,f,0.67
Tab Murphy,m,0.85
Tabu,m,0.76
Tadanobu Asano,m,1.0
Tadayoshi Yamamuro,m,1.0
Tae-Hyun Cha,m,0.97
Tae-ri Kim,u,0.0
Tahar Rahim,m,0.98
Tai-lee Chan,u,0.0
Taika Waititi,f,0.9
Taissa Farmiga,f,0.99
Taiyô Matsumoto,f,1.0
Takahiro Nishijima,m,1.0
Takahiro Sakurai,m,1.0
Takahiro Ômori,m,1.0
Takako Matsu,f,0.99
Takao Osawa,m,1.0
Takashi Hasegawa,m,1.0
Takashi Miike,m,1.0
Takashi Shimizu,m,1.0
Takayuki Yamada,m,1.0
Takeo Murata,m,0.99
Takeru Satoh,m,0.99
Takeshi Kitano,m,0.99
Takeshi Koike,m,0.99
Takeshi Nozue,m,0.99
Takuya Ishida,m,1.0
Takuya Kimura,m,1.0
Talulah Riley,f,0.97
Tamara Chestna,f,0.99
Tamara Jenkins,f,0.99
Tamra Davis,f,0.99
Tani Basu,m,0.54
Tanika Lonesborough,f,1.0
Tanveer K. Atwal,m,0.96
Tanya Wexler,f,1.0
Tao Okamoto,m,0.84
Tara Strong,f,0.97
Taraji P. Henson,m,0.84
Tarell Alvin McCraney,m,0.98
Taron Egerton,m,0.94
Tarsem Singh,m,0.95
Tasha de Vasconcelos,f,0.99
Tate Taylor,m,0.76
Tatiana De Rosnay,f,0.99
Tatiana Niculescu-Bran,f,0.99
Tatjana Mülbeier,f,0.99
Tatsuya Fujiwara,m,1.0
Taye Diggs,m,0.69
Taylor Dooley,f,0.6
Taylor Hackford,f,0.6
Taylor Kitsch,f,0.6
Taylor Lautner,f,0.6
Taylor Momsen,f,0.6
Taylor Russell,f,0.6
Taylor Schilling,f,0.6
Taylor Sheridan,f,0.6
Taylor Simpson,f,0.6
Te Aho Eketone-Whitu,f,0.68
Ted Chiang,m,1.0
Ted Danson,m,1.0
Ted Demme,m,1.0
Ted Elliott,m,1.0
Ted Griffin,m,1.0
Ted Humphrey,m,1.0
Ted Ludzik,m,1.0
Ted Tally,m,1.0
Tensai Okamura,m,0.91
Teo Halm,m,0.85
Terence Davies,m,1.0
Terence Rattigan,m,1.0
Terence Winter,m,1.0
Teresa Palmer,f,1.0
Teri Andrez,f,0.99
Teri Hatcher,f,0.99
Terrance Zdunich,m,1.0
Terrence Howard,m,1.0
Terrence Malick,m,1.0
Terri Tatchell,f,1.0
Terry Camilleri,m,0.75
Terry Crews,m,0.75
Terry George,m,0.75
Terry Gilliam,m,0.75
Terry Jones,m,0.75
Terry Rossio,m,0.75
Terry Zwigoff,m,0.75
Tess Morris,f,0.99
Tessa Thompson,f,1.0
Tetsurô Sayama,m,1.0
Tetsuya Nakashima,m,1.0
Tetsuya Nomura,m,1.0
Thaddeus O'Sullivan,m,1.0
Thanapat Saisaymar,m,0.96
Thandie Newton,f,0.97
The Retrosettes,m,0.86
The Vicious Brothers,m,0.86
Thea Sharrock,f,0.99
Theo James,m,0.97
Theodore Melfi,m,0.99
Theresa Rebeck,f,1.0
Thierry Jonquet,m,0.99
Thom Enriquez,m,0.99
Thomas Allam,m,1.0
Thomas Aquino,m,1.0
Thomas Arnold,m,1.0
Thomas Bangalter,m,1.0
Thomas Bezucha,m,1.0
Thomas Bidegain,m,1.0
Thomas Bo Larsen,m,1.0
Thomas Carter,m,1.0
Thomas Cobb,m,1.0
Thomas Cullinan,m,1.0
Thomas Curtis,m,1.0
Thomas Dean Donnelly,m,1.0
Thomas Dekker,m,1.0
Thomas Eidson,m,1.0
Thomas Guard,m,1.0
Thomas Haden Church,m,1.0
Thomas Hardy,m,1.0
Thomas Harris,m,1.0
Thomas Horn,m,1.0
Thomas Jane,m,1.0
Thomas Kail,m,1.0
Thomas Kretschmann,m,1.0
Thomas Law,m,1.0
Thomas Lennon,m,1.0
Thomas Mann,m,1.0
Thomas McDonell,m,1.0
Thomas Meehan,m,1.0
Thomas Morrison,m,1.0
Thomas Pa'a Sibbett,m,1.0
Thomas Pynchon,m,1.0
Thomas Rickman,m,1.0
Thomas Turgoose,m,1.0
Thomas Vinterberg,m,1.0
Thomas Whilley,m,1.0
Thomasin McKenzie,f,0.97
Thor Freudenthal,m,0.98
Thora Birch,f,0.97
Thure Lindhardt,m,0.99
Ti West,m,0.64
Tian Jing,m,0.65
Tianna Sansbury,f,1.0
Tien You Chui,m,0.62
Tiffany Haddish,f,1.0
Tiffany Paulsen,f,1.0
Tiger Hu Chen,m,0.92
Tilda Swinton,f,0.99
Tim Allen,m,1.0
Tim Blake Nelson,m,1.0
Tim Burton,m,1.0
Tim Crothers,m,1.0
Tim Downie,m,1.0
Tim Eddis,m,1.0
Tim Federle,m,1.0
Tim Fehlbaum,m,1.0
Tim Firth,m,1.0
Tim Fywell,m,1.0
Tim Herlihy,m,1.0
Tim Hill,m,1.0
Tim Ivey,m,1.0
Tim Johnson,m,1.0
Tim Kazurinsky,m,1.0
Tim Macy,m,1.0
Tim McCanlies,m,1.0
Tim McGraw,m,1.0
Tim Miller,m,1.0
Tim Robbins,m,1.0
Tim Roth,m,1.0
Tim Sheridan,m,1.0
Tim Story,m,1.0
Tim Sullivan,m,1.0
Tim Talbott,m,1.0
Timo Vuorensola,m,0.99
Timothy Dowling,m,1.0
Timothy J. Sexton,m,1.0
Timothy Olyphant,m,1.0
Timothy Simons,m,1.0
Timothy Spall,m,1.0
Timothée Chalamet,m,0.99
Timur Bekmambetov,m,0.99
Tina Fey,f,0.99
Tina Gordon,f,0.99
Toa Fraser,m,0.74
Tobey Maguire,m,0.64
Tobias Iaconis,m,1.0
Tobias Lindholm,m,1.0
Tobin Bell,m,0.99
Toby Emmerich,m,0.91
Toby Finlay,m,0.91
Toby Halbrooks,m,0.91
Toby Harvard,m,0.91
Toby Jones,m,0.91
Toby Kebbell,m,0.91
Toby Stephens,m,0.91
Tod Williams,m,0.99
Todd Berger,m,1.0
Todd Casey,m,1.0
Todd Edwards,m,1.0
Todd Farmer,m,1.0
Todd Field,m,1.0
Todd Haynes,m,1.0
Todd Kessler,m,1.0
Todd Komarnicki,m,1.0
Todd Louiso,m,1.0
Todd Phillips,m,1.0
Todd Robinson,m,1.0
Todd Rotondi,m,1.0
Todd Schroeder,m,1.0
Todd Solondz,m,1.0
Todd Strauss-Schulson,m,1.0
Todd Wilderman,m,1.0
Togo Igawa,m,0.87
Tom Arnold,m,0.99
Tom Bleecker,m,0.99
Tom Bradby,m,0.99
Tom Brady,m,0.99
Tom Brooke,m,0.99
Tom Cavanagh,m,0.99
Tom Clancy,m,0.99
Tom Costello,m,0.99
Tom Courtenay,m,0.99
Tom Cruise,m,0.99
Tom Cullen,m,0.99
Tom DeSanto,m,0.99
Tom Dey,m,0.99
Tom Edge,m,0.99
Tom Epperson,m,0.99
Tom Eyen,m,0.99
Tom Flynn,m,0.99
Tom Ford,m,0.99
Tom Gleisner,m,0.99
Tom Glynn-Carney,m,0.99
Tom Gormican,m,0.99
Tom Green,m,0.99
Tom Hanks,m,0.99
Tom Hardy,m,0.99
Tom Harper,m,0.99
Tom Hiddleston,m,0.99
Tom Holland,m,0.99
Tom Hooper,m,0.99
Tom Hudson,m,0.99
Tom Hughes,m,0.99
Tom J. Astle,m,0.99
Tom Kane,m,0.99
Tom Kenny,m,0.99
Tom McCarthy,m,0.99
Tom McGrath,m,0.99
Tom Noonan,m,0.99
Tom O'Connor,m,0.99
Tom Payne,m,0.99
Tom Perrotta,m,0.99
Tom Rob Smith,m,0.99
Tom Savage,m,0.99
Tom Schilling,m,0.99
Tom Shadyac,m,0.99
Tom Six,m,0.99
Tom Stoppard,m,0.99
Tom Sweet,m,0.99
Tom Tykwer,m,0.99
Tom Vaughan,m,0.99
Tom Welling,m,0.99
Tom Wheeler,m,0.99
Tom Wilkinson,m,0.99
Tom Williams,m,0.99
Tomas Alfredson,m,0.99
Tomasz Kot,m,1.0
Tomm Moore,m,0.97
Tommy Flanagan,m,0.99
Tommy Lee Jones,m,0.99
Tommy O'Haver,m,0.99
Tommy Swerdlow,m,0.99
Tommy Wirkola,m,0.99
Tommy Wiseau,m,0.99
Tomoko Yamaguchi,f,0.99
Tomoya Nagase,m,0.99
Toni Ann Johnson,f,0.52
Toni Collette,f,0.52
Toni Servillo,f,0.52
Tonino Benacquista,m,0.99
Tony Azzolino,m,0.99
Tony Briggs,m,0.99
Tony Burgess,m,0.99
Tony Cervone,m,0.99
Tony Chiu-Wai Leung,m,0.99
Tony Cox,m,0.99
Tony Curran,m,0.99
Tony Gayton,m,0.99
Tony Gilroy,m,0.99
Tony Goldwyn,m,0.99
Tony Grisoni,m,0.99
Tony Jaa,m,0.99
Tony Ka Fai Leung,m,0.99
Tony Kaye,m,0.99
Tony Kushner,m,0.99
Tony Leondis,m,0.99
Tony McNamara,m,0.99
Tony Mendez,m,0.99
Tony Scott,m,0.99
Tony Shalhoub,m,0.99
Tony Todd,m,0.99
Topher Grace,m,0.99
Torsten Wenzel,m,1.0
Toshirô Ishidô,m,0.98
Tovah Feldshuh,f,1.0
Tracey Jackson,f,0.98
Tracey Ullman,f,0.98
Tracy Chevalier,f,0.94
Tracy Keenan Wynn,f,0.94
Tracy Letts,f,0.94
Tracy Morgan,f,0.94
Tracy Oliver,f,0.94
Travis Beacham,m,1.0
Travis Fimmel,m,1.0
Travis Knight,m,1.0
Travis Milloy,m,1.0
Travis Wright,m,1.0
Trent Haaga,m,1.0
Trenton Rogers,m,1.0
Trevante Rhodes,m,1.0
Trevor Jack Brooks,m,1.0
Trevor Wright,m,1.0
Trey Edward Shults,m,0.99
Trey Parker,m,0.99
Trine Dyrholm,f,0.97
Trish Sie,f,1.0
Tristan Carné,m,0.98
Tristan Roache-Turner,m,0.98
Trombone Shorty,m,0.93
Trond Nilssen,m,1.0
Troy Duffy,m,1.0
Troy Kennedy-Martin,m,1.0
Troy Nixey,m,1.0
Troy Quane,m,1.0
Tsuneo Kobayashi,m,1.0
Tsutomu Kuroiwa,m,1.0
Tsutomu Yamazaki,m,1.0
Tucker Albrizzi,m,0.99
Tushar Hiranandani,m,1.0
Ty Burrell,m,0.94
Tye Sheridan,m,0.79
Tyler Gillett,m,0.99
Tyler Hoechlin,m,0.99
Tyler James Williams,m,0.99
Tyler Labine,m,0.99
Tyler Nilson,m,0.99
Tyler Perry,m,0.99
Tyler Posey,m,0.99
Tyrese Gibson,m,0.97
Tyron Leitso,m,0.99
Téa Leoni,f,0.99
Tôru Emori,f,0.5
Tôru Furuya,f,0.5
Ugo Chiti,m,0.97
Ulf Ryberg,m,0.99
Uli Edel,f,0.57
Ulli Lommel,f,0.54
Ulrich Herrmann,m,0.99
Ulrich Mühe,m,0.99
Ulrich Thomsen,m,0.99
Ulrich Tukur,m,0.99
Uma Thurman,f,0.93
Umberto Contarello,m,1.0
Unshô Ishizuka,u,0.0
Upton Sinclair,m,0.96
Ursula K. Le Guin,f,0.99
Uwe Boll,m,1.0
Uzodinma Iweala,m,0.83
Vadim Perelman,m,1.0
Vakkantham Vamsi,u,0.0
Val Kilmer,f,0.72
Valeria Bertuccelli,f,0.99
Valerie Faris,f,1.0
Valérie Benguigui,f,0.99
Valérie Tasso,f,0.99
Van Robichaux,m,0.66
Vanessa Hudgens,f,0.99
Vanessa Kirby,f,0.99
Vanessa Paradis,f,0.99
Vanessa Redgrave,f,0.99
Vanessa Taylor,f,0.99
Vas Blackwood,m,0.77
Vasan Bala,m,0.86
Vasiliy Grossman,m,1.0
Veerle Baetens,f,1.0
Vegar Hoel,m,0.98
Vendela Vida,f,1.0
Vera Brittain,f,0.99
Vera Farmiga,f,0.99
Vernetta Lopez,f,1.0
Veronica Cartwright,f,1.0
Veronika Franz,f,0.99
Vicky Jenson,f,0.9
Vicky Jewson,f,0.9
Vicky Kaushal,f,0.9
Vicky Krieps,f,0.9
Victoire Du Bois,f,0.96
Victor Levin,m,1.0
Victor Miller,m,1.0
Victor Pagan,m,1.0
Victor Salva,m,1.0
Victor Surge,m,1.0
Victoria Strouse,f,0.99
Vidya Balan,f,0.97
Vidya Malvade,f,0.97
Viggo Mortensen,m,0.99
Vijayendra Prasad,m,1.0
Vikas Bahl,m,1.0
Vikas Swarup,m,1.0
Vikram Weet,m,1.0
Viktória Petrányi,f,1.0
Vin Diesel,m,0.95
Vince Gilligan,m,0.99
Vince Locke,m,0.99
Vince Marcello,m,0.99
Vince McKewin,m,0.99
Vince Vaughn,m,0.99
Vincent Cassel,m,0.99
Vincent Ebrahim,m,0.99
Vincent Elbaz,m,0.99
Vincent Gallo,m,0.99
Vincent Kok,m,0.99
Vincent Paronnaud,m,0.99
Vincent Patar,m,0.99
Vincent Perez,m,0.99
Vincent Piazza,m,0.99
Vincenzo Natali,m,1.0
Ving Rhames,f,0.51
Vinnie Jones,m,0.77
Viola Davis,f,0.99
Violante Placido,f,0.85
Vipul K. Rawal,m,1.0
Virgil Williams,m,0.99
Virginia Madsen,f,1.0
Virginie Despentes,f,0.99
Virginie Ledoyen,f,0.99
Vishal Bhardwaj,m,1.0
Vivica A. Fox,f,0.99
Vlas Parlapanides,m,0.78
Vondie Curtis-Hall,f,0.63
Vy Vincent Ngo,f,0.79
Víctor Santos,m,0.99
W. Blake Herron,m,0.88
W. Bruce Cameron,m,0.88
W. Earl Brown,m,0.88
W. Somerset Maugham,m,0.88
W.D. Richter,m,0.75
Waad Mohammed,f,0.91
Wagner Moura,m,0.99
Wain Fimeri,m,0.93
Wajdi Mouawad,m,0.98
Wallace Wolodarsky,m,0.99
Wally Pfister,m,0.81
Walt Becker,m,1.0
Walt Dohrn,m,1.0
Walter Campbell,m,1.0
Walter Hill,m,1.0
Walter Isaacson,m,1.0
Walter Kirn,m,1.0
Walter Raney,m,1.0
Walter Salles,m,1.0
Ward Horton,m,0.77
Waris Dirie,m,0.95
Warren Christie,m,1.0
Warren Coleman,m,1.0
Warren Lipka,m,1.0
Wash Westmoreland,m,0.91
Wataru Takagi,m,1.0
Wayne Blair,m,1.0
Wayne Kramer,m,1.0
Wayne Wang,m,1.0
Wendy Vanden Heuvel,f,0.99
Wendy Wells,f,0.99
Wentworth Miller,m,0.97
Werner Herzog,m,1.0
Wes Anderson,m,0.99
Wes Ball,m,0.99
Wes Bentley,m,0.99
Wes Craven,m,0.99
Wes Tooke,m,0.99
Wesley Snipes,m,1.0
Wesley Strick,m,1.0
Whit Stillman,m,0.85
Whitney Able,f,0.96
Whitney Moore,f,0.96
Wil Haygood,m,0.84
Will Arnett,m,0.99
Will Beall,m,0.99
Will Brittain,m,0.99
Will Collins,m,0.99
Will Conroy,m,0.99
Will De Los Santos,m,0.99
Will Eisner,m,0.99
Will Ferrell,m,0.99
Will Fetters,m,0.99
Will Finn,m,0.99
Will Forte,m,0.99
Will Gilbey,m,0.99
Will Gluck,m,0.99
Will McCormack,m,0.99
Will McRobb,m,0.99
Will Patton,m,0.99
Will Reiser,m,0.99
Will Rokos,m,0.99
Will Smith,m,0.99
Will Speck,m,0.99
Will Stewart,m,0.99
Willem Dafoe,m,0.99
William Bassett,m,1.0
William Brent Bell,m,1.0
William Broyles Jr.,m,1.0
William Carlos Williams,m,1.0
William D. Wittliff,m,1.0
William Davies,m,1.0
William Dick,m,1.0
William Douglas-Home,m,1.0
William Eubank,m,1.0
William Friedkin,m,1.0
William Giraldi,m,1.0
William Goldman,m,1.0
William H. Macy,m,1.0
William Hanna,m,1.0
William Heins,m,1.0
William Hurt,m,1.0
William Ivory,m,1.0
William J. Locke,m,1.0
William Joyce,m,1.0
William L. Rotko,m,1.0
William M. Finkelstein,m,1.0
William Malone,m,1.0
William Mastrosimone,m,1.0
William Monahan,m,1.0
William Nack,m,1.0
William Nicholson,m,1.0
William Ruane,m,1.0
William Shakespeare,m,1.0
William Shimell,m,1.0
William Steig,m,1.0
William Wheeler,m,1.0
Willie,m,0.91
Willie Watson,m,0.91
Willy Vlautin,m,0.92
Wilmer Valderrama,m,0.99
Wilson Yip,m,0.99
Winona Ryder,f,0.99
Winston Duke,m,0.99
Witi Ihimaera,m,0.62
Wladyslaw Szpilman,m,1.0
Wolfgang Becker,m,1.0
Wolfgang Petersen,m,1.0
Won Bin,m,0.79
Won-Chan Hong,m,1.0
Won-jun Ha,m,1.0
Woo-Ping Yuen,u,0.0
Woody Allen,m,0.97
Woody Harrelson,m,0.97
Wyatt Russell,m,1.0
Xavier Atkins,m,0.99
Xavier Beauvois,m,0.99
Xavier Dolan,m,0.99
Xavier Gens,m,0.99
Xavier Palud,m,0.99
Xavier Samuel,m,0.99
Xiaogang Feng,m,0.99
Xiaoming Huang,m,0.79
Xolani Mali,m,0.72
Y'lan Noel,m,1.0
Yalitza Aparicio,f,0.99
Yanina Studilina,f,1.0
Yann Demange,m,0.99
Yann Martel,m,0.99
Yann Samuell,m,0.99
Yannick Dahan,m,0.98
Yaron Zilberman,m,0.99
Yarrow Cheney,f,0.54
Yash,m,0.99
Yash Chopra,m,0.99
Yasiin Bey,m,0.91
Yasmina Reza,f,0.98
Yasmine Al Massri,f,0.98
Yassine Zeroual,m,0.98
Yasunari Kawabata,m,0.92
Yasushi Kawamura,m,1.0
Yasutaka Tsutsui,m,1.0
Ydaiber Orozco,f,1.0
Yeong-ae Lee,f,1.0
Yeong-hie Seo,u,0.0
Yeong-su Oh,m,1.0
Yilmaz Erdogan,m,0.97
Yimou Zhang,m,0.67
Yoav Donat,m,1.0
Yogesh Chandekar,m,1.0
Yong-hwa Kim,m,0.88
Yoo Gong,f,0.61
Yoon-seok Kim,m,1.0
Yordanos Shiferaw,f,0.95
Yorgos Lanthimos,m,1.0
Yoshiaki Kawajiri,m,1.0
Yoshihiko Hakamada,m,1.0
Yoshiki Sakurai,m,0.99
Yoshimi Kondou,f,0.8
Yoshino Kimura,f,0.88
Yoshio Suzuki,m,1.0
Yoshitoki Oima,m,1.0
Yu Cao,f,0.51
Yu-mi Jung,f,1.0
Yu-seok Kim,m,1.0
Yuet-Jan Hui,u,0.0
Yuki Midorikawa,f,0.75
Yuliya Peresild,f,1.0
Yun-Fat Chow,u,0.0
Yunus Sajawal,m,0.98
Yuri Chinen,m,0.61
Yuri Zeltser,m,0.61
Yutaka Takenouchi,m,0.99
Yvonne Strahovski,f,1.0
Yôji Yamada,m,0.86
Yôjirô Takita,m,0.99
Yû Aoi,m,0.61
Yû Koyama,m,0.61
Yûsuke Iseya,m,1.0
Zac Efron,m,0.99
Zac Mattoon O'Brien,m,0.99
Zach Braff,m,1.0
Zach Galifianakis,m,1.0
Zach Helm,m,1.0
Zach Lipovsky,m,1.0
Zach Shields,m,1.0
Zach Woods,m,1.0
Zachary Bailess,m,1.0
Zachary Bennett,m,1.0
Zachary Davis Brown,m,1.0
Zachary Donohue,m,1.0
Zachary Gordon,m,1.0
Zachary Levi,m,1.0
Zachary Quinto,m,1.0
Zack Gottsagen,m,0.99
Zack Kahn,m,0.99
Zack Snyder,m,0.99
Zack Stentz,m,0.99
Zain Al Rafeea,m,0.85
Zaira Wasim,f,0.99
Zak Hilditch,m,0.97
Zak Penn,m,0.97
Zal Batmanglij,m,0.88
Zane Pais,m,0.92
Zane Smith,m,0.92
Zaza Urushadze,m,0.54
Zhang Wen,m,0.55
Zhihong Bian,m,0.71
Zoe Kazan,f,0.98
Zoe Margaret Colletti,f,0.98
Zoe Saldana,f,0.98
Zoey Deutch,f,0.98
Zoltán Mucsi,m,1.0
Zooey Deschanel,f,0.95
Zorion Eguileor,m,0.99
Zoya Akhtar,f,0.96
Zoé Héran,f,0.98
Zoë Bell,f,0.99
Zoë Heller,f,0.99
Zsófia Psotta,f,1.0
Àlex Pastor,m,0.99
Ágnes Hranitzky,f,1.0
Álex de la Iglesia,m,0.97
Álvaro Rodríguez,m,0.99
Émile Zola,m,0.89
Éric Toledano,m,0.99
Éric Warin,m,0.99
Óscar Jaenada,m,0.99
Óscar Zafra,m,0.99
Ömer Faruk Sorak,m,0.99
Özge Özberk,f,0.98
Ørjan Gamst,m,1.0
